ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,tunnel_parents,ip_proto
1712390398.70229,CXJ7iBu8tE2ECFwO3,10.30.222.137,39008,104.26.7.73,2086,tcp,http,0.843407,611,1527,S1,T,F,0,ShADad,6,931,5,1795,-,6
1712390398.33128,CYpg7y3vjTAgPDMf9,10.30.227.123,53034,2.20.13.196,80,tcp,http,2.521749,757,41951,SF,T,F,0,ShADadfF,19,1529,35,43363,-,6
1712390395.6719,CrasMb1nQGf3bnMf19,10.30.222.137,35136,104.26.12.102,2082,tcp,http,1.42041,921,743,S1,T,F,0,ShADad,5,1189,4,959,-,6
1712390122.178,CR2I9gsOrx8Or0Cvf,10.30.222.137,55846,47.251.5.25,8742,tcp,http,76.109903,208,363,SF,T,F,0,ShADafdtF,7,628,5,994,-,6
1712390423.20658,CgtzDk4s5sM5mrvvQ8,10.30.222.137,60774,104.26.6.35,2082,tcp,http,6.327328,3063,3442,SF,T,F,0,ShADadFf,13,3747,11,4022,-,6
1712390417.03709,CGVI5l1UFKpJgEAsq2,10.30.227.123,53047,178.79.216.62,80,tcp,http,13.884357,747,22567,SF,T,F,0,ShADTadfrFr,25,2305,29,23763,-,6
1712390442.13609,CGuDcH5H1vDoBT09k,10.30.222.137,56112,47.251.5.25,8742,tcp,http,0.700064,493,174,SF,T,F,0,ShADadfF,7,865,6,494,-,6
1712390442.23353,CbHyo5MVRBjyyVBO8,10.30.222.137,56114,47.251.5.25,8742,tcp,http,0.716951,208,363,SF,T,F,0,ShADadfF,6,528,6,683,-,6
1712390442.31309,ClXBwV1vpGjaWIKbS8,10.30.222.137,56116,47.251.5.25,8742,tcp,http,0.707109,210,318,SF,T,F,0,ShADadfF,6,530,6,638,-,6
1712390443.05363,CoJMuT9RsX9wQbCg7,10.30.222.137,56118,47.251.5.25,8742,tcp,http,0.655245,376,174,SF,T,F,0,ShADadfF,6,696,6,494,-,6
1712390467.0019,CAiN8S23Y97t9R4ZZ6,10.30.227.123,53054,178.79.216.62,80,tcp,http,2.83697,747,22491,SF,T,F,0,ShADadfrFr,12,1239,25,23503,-,6
1712390451.46588,CWRwwk4SiX7c3D6PJ6,10.30.222.137,43440,23.237.60.122,80,tcp,http,22.844706,672,9819,SF,T,F,0,ShADTadfF,22,3856,11,10407,-,6
1712390527.3067,CuPsXT1Sfy0CBseUya,10.30.222.137,60858,104.26.6.35,2082,tcp,http,5.220317,3063,3450,SF,T,F,0,ShADadFf,14,3799,12,4082,-,6
1712390551.51511,C4ZMEP2zj0avNpmdgb,10.30.222.137,56214,47.251.5.25,8742,tcp,http,0.756226,493,174,SF,T,F,0,ShADadfF,6,813,6,494,-,6
1712390551.58783,CxcNb047pd0lhICGa3,10.30.222.137,56216,47.251.5.25,8742,tcp,http,0.884083,208,363,SF,T,F,0,ShADadfF,6,528,6,683,-,6
1712390551.63554,CFxiUz28XzfGO0m9zf,10.30.222.137,56218,47.251.5.25,8742,tcp,http,5.679592,210,318,SF,T,F,0,ShADafF,5,486,4,534,-,6
1712390557.34507,CYHbU4yerbjR3A71,10.30.222.137,56240,47.251.5.25,8742,tcp,http,1.820063,376,174,SF,T,F,0,ShADadFf,6,696,7,546,-,6
1712390557.56979,CsF73q4Ntnn7Mdhh4c,10.30.222.137,54872,103.82.219.84,80,tcp,http,9.929076,685,300,SF,T,F,0,ShADTadfF,11,4005,6,628,-,6
1712390552.28212,CecjeBlikixesAXM3,10.30.222.137,42008,156.236.118.52,12371,tcp,http,144.580532,174,178,SF,T,F,0,ShADadFf,15,962,13,862,-,6
1712390607.1526,CkyY3PswqxhDPOJ3c,10.30.222.137,60940,104.26.6.35,2082,tcp,http,89.951448,3063,3456,SF,T,F,0,ShADadtFf,12,3707,12,4093,-,6
1712390717.13148,CAh3tR1MKNcvsB0H4k,10.30.222.137,56346,47.251.5.25,8742,tcp,http,4.379825,208,363,SF,T,F,0,ShADafFt,8,644,4,942,-,6
1712390506.69861,CNYzyc4AHK93NFFujg,10.30.222.137,39706,172.67.72.231,8880,tcp,http,0.544896,776,761,S1,T,F,0,ShADad,5,1044,4,977,-,6
1712390506.69863,CbARlo372PqYEsQJQk,10.30.222.137,39704,172.67.72.231,8880,tcp,http,0.669807,805,908,S1,T,F,0,ShADad,5,1073,4,1124,-,6
1712390506.71546,CiA869nx3W9Uk6pmk,10.30.222.137,57620,3.13.35.235,9711,tcp,http,300.544009,955,407,SF,T,F,0,ShADadfF,10,1483,5,675,-,6
1712390830.64169,C6esDu1yTje5Y9yCh,10.30.222.137,56416,47.251.5.25,8742,tcp,http,0.816219,493,174,SF,T,F,0,ShADadfF,6,813,6,494,-,6
1712390830.72426,Cevyrp1Azio1by23t8,10.30.222.137,56418,47.251.5.25,8742,tcp,http,1.24666,208,363,SF,T,F,0,ShADadfF,6,528,6,683,-,6
1712390901.95092,ClB84BUplPfV8j7u9,10.30.227.123,53207,192.229.221.95,80,tcp,http,5.436626,142,1500,SF,T,F,0,ShADadfF,7,434,6,1752,-,6
1712390896.80706,CB2Im22CF0UDzlhGof,10.30.222.137,43760,23.237.60.122,80,tcp,http,23.062149,682,9892,SF,T,F,0,ShADTadfF,23,4622,12,10540,-,6
1712390860.24496,CbaNMJ1x0KX6syE3R3,10.30.222.137,46778,103.82.219.81,80,tcp,http,59.624319,613,296,SF,T,F,0,ShADadfF,11,1193,4,512,-,6
1712390766.17855,Cz9mK73TNAEskEbpzl,10.30.222.137,32820,104.26.6.35,2082,tcp,http,154.050975,3063,3451,SF,T,F,0,ShADadFf,13,3747,11,4031,-,6
1712390915.46447,COb7NI1kT6XbIKsfu4,10.30.222.137,56116,8.219.89.234,80,tcp,http,5.122709,1658,6378,SF,T,F,0,ShADadfF,12,2290,11,6958,-,6
1712390919.08775,Cw6nCmeRVoU4CSqJi,10.30.222.137,42254,156.236.118.52,12371,tcp,http,25.542835,174,178,SF,T,F,0,ShADadFf,7,546,5,446,-,6
1712391001.86782,CsbxmT3ldcBpEzwu52,10.30.222.137,56570,47.251.5.25,8742,tcp,http,0.705271,493,174,SF,T,F,0,ShADadfF,6,813,6,494,-,6
1712391001.9879,CwbP4443d0nPPO7tG,10.30.222.137,56574,47.251.5.25,8742,tcp,http,1.001609,210,318,SF,T,F,0,ShADdfFa,6,530,5,586,-,6
1712391003.03625,CvZeFf24crFklCLBui,10.30.222.137,56576,47.251.5.25,8742,tcp,http,0.645591,376,174,SF,T,F,0,ShADadfF,6,696,6,494,-,6
1712390717.17357,CrISv1286AUj5shOp4,10.30.222.137,56348,47.251.5.25,8742,tcp,http,10.636939,210,318,SF,T,F,0,ShADafdtF,5,502,5,586,-,6
1712390717.04107,CvJecgers16W1jsSf,10.30.222.137,56344,47.251.5.25,8742,tcp,http,70.919387,493,281,SF,T,F,0,ShADafdtF,7,913,4,497,-,6
1712391080.72471,CeVTYJ2knzDQ4cazki,10.30.222.137,54827,34.111.192.2,80,tcp,http,5.371055,240,41768,SF,T,F,0,ShADadfF,36,2128,35,43596,-,6
1712391065.19281,CC4AEz3aRPVBe7QcN6,10.30.222.137,38846,23.237.196.50,80,tcp,http,178.859318,619,520,SF,T,F,0,ShADTadfF,14,1990,5,788,-,6
1712391001.70262,CSpvek2pmAJ2wxENG5,10.30.222.137,60402,103.82.219.45,80,tcp,http,242.349571,684,454,SF,T,F,0,ShADadfF,12,1316,5,722,-,6
1712390999.735,CbNKjA1sonBKZ4wqjd,10.30.222.137,55224,103.82.219.84,80,tcp,http,244.317248,693,300,SF,T,F,0,ShADTadfF,14,3508,4,516,-,6
1712391223.91036,C9ObQC43fduqEnBf35,10.30.222.137,55276,103.82.219.84,80,tcp,http,20.14196,762,300,SF,T,F,0,ShADadfF,13,1454,5,568,-,6
1712391241.5226,CSefWS3rtvLuwQFVK1,10.30.222.137,42410,156.236.118.52,12371,tcp,http,9.321062,174,178,SF,T,F,0,ShADadFf,6,494,4,394,-,6
1712390968.16543,CzCDBA3Iyh7zZtODt7,10.30.222.137,32980,104.26.6.35,2082,tcp,http,283.040079,3063,3443,SF,T,F,0,ShADadFf,13,3747,11,4023,-,6
1712391059.80096,CeOm3j79pUUrAr0A3,10.30.222.137,55628,103.235.46.40,80,tcp,http,11.745384,158,1248,S3,T,F,0,ShADTadf,14,1842,7,1644,-,6
1712391401.37122,CowPxa1doG5310Zhte,10.30.227.123,53921,2.20.13.196,80,tcp,http,1.916087,359,802,SF,T,F,0,ShADadfF,6,611,5,1014,-,6
1712391258.56756,Cu9rCJ22DXbEVlt1P2,10.30.222.137,36504,45.113.201.237,80,tcp,http,262.663315,1370,806,SF,T,F,0,ShADadfF,11,1950,4,1022,-,6
1712391840.77016,CIiWC92JFbKrouso2,10.30.244.55,52123,41.175.223.32,80,tcp,http,4.459439,111,168,SF,T,F,0,ShADadfFR,8,455,5,380,-,6
1712392430.91577,CGZngT3wfVZotdozef,10.30.222.137,49366,2.20.13.215,80,tcp,http,4.179518,327,51716,S3,T,F,0,ShADTadf,44,3604,40,53804,-,6
1712392941.04646,CDsihPkaBhGEAJBqc,10.30.227.123,54379,2.20.13.207,80,tcp,http,4.036109,753,9977,SF,T,F,0,ShADadfF,11,1205,14,10549,-,6
1712393198.61261,CFbV8y2NDCIMyVLmW9,10.30.222.137,42436,180.188.25.46,80,tcp,http,13.345862,981,306,SF,T,F,0,ShADTadfF,8,3367,6,634,-,6
1712393521.31615,CwX6Fp2Oh64fpf80Tg,10.30.244.55,52419,2.20.13.194,80,tcp,http,1.500249,140,2880,SF,T,F,0,ShADadFf,6,392,6,3132,-,6
1712393614.97256,Cydfe32c1HaGRT1j1j,10.30.244.55,52425,2.20.13.194,80,tcp,http,2.22528,137,1002,SF,T,F,0,ShADTadFf,7,566,5,1214,-,6
1712393631.71989,CUycN52sYrIepO55u7,10.30.244.55,52427,2.20.13.201,80,tcp,http,4.835656,170,416,RSTO,T,F,0,ShADadfR,6,422,4,588,-,6
1712394204.92296,CKfBGh4YwIXsgsl3lh,10.30.238.223,55144,34.104.35.123,80,tcp,http,4.494804,483,4372,SF,T,F,0,ShADTadfF,11,2512,8,4804,-,6
1712394277.17892,CBFTgK1FF3rY3eZIUl,10.30.244.55,52505,93.184.221.240,80,tcp,http,4.85483,196,8147,SF,T,F,0,ShADadfFR,12,712,10,8559,-,6
1712394997.83819,ClJ52z2BunA1Ljbo5h,10.30.244.55,52548,2.20.13.213,80,tcp,http,2.228909,177,417,SF,T,F,0,ShADadfF,5,389,5,629,-,6
1712395007.11519,Ctuo5p4ZjkyF2MzRb1,10.30.244.55,52551,2.20.13.201,80,tcp,http,2.335372,182,411,SF,T,F,0,ShADadfF,6,434,6,663,-,6
1712395011.19998,CB9Jet1YKmHvqyGn03,10.30.222.137,54880,34.111.192.2,80,tcp,http,4.098594,228,24165,SF,T,F,0,ShADadfF,23,1440,22,25317,-,6
1712395031.26287,C2M22O3QQAJtgy40Ej,10.30.255.244,44504,34.104.35.123,80,tcp,http,6.252722,483,2512,SF,T,F,0,ShADadfF,10,1027,7,2884,-,6
1712395923.76994,CWh4Dx2VS7bAGMzc1d,10.30.222.137,53133,159.138.123.56,80,tcp,http,5.178044,20430,299,S3,T,F,0,ShADaTdf,28,34590,17,1191,-,6
1712396834.56331,CvxIpr2Xt7A3kKny5j,10.30.222.137,46252,34.160.24.27,80,tcp,http,3.763451,214,17558,RSTO,T,F,0,ShADTadtfR,16,1542,18,19950,-,6
1712396858.30289,CrPe5i8aznoOCc6G2,10.30.222.137,43854,180.188.25.47,80,tcp,http,10.668748,662,4276,SF,T,F,0,ShADTadfF,10,2514,7,4648,-,6
1712397082.0912,C3w5Ww314UQGbrRJ1h,10.30.243.207,59331,192.229.221.95,80,tcp,http,8.581118,142,1240,SF,T,F,0,ShADTadftF,4,326,7,4024,-,6
1712398140.07462,CbxTpDBx4xvLqktZ,10.30.244.55,52772,2.20.13.201,80,tcp,http,2.045135,359,821,SF,T,F,0,ShADadfF,8,691,7,1113,-,6
1712398981.14898,CZq51S2WF3Nj1Dnx35,10.30.244.55,52841,192.229.221.95,80,tcp,http,2.267929,278,1069,RSTO,T,F,0,ShADadfR,7,570,4,1241,-,6
1712399671.90882,CoJoEA1ws3Pcr0P939,10.30.244.55,52894,192.229.221.95,80,tcp,http,2.254456,220,745,SF,T,F,0,ShADadfFR,8,552,5,957,-,6
1712399692.43048,CwachXEB956QqXVY6,10.30.222.156,33542,142.251.216.67,80,tcp,http,302.892593,1825,1352,SF,T,F,0,ShADTadfF,12,2842,6,1684,-,6
1712400432.03678,CucdG43x7KKJ3hn8B4,10.30.244.55,52937,2.20.13.201,80,tcp,http,3.726942,170,408,RSTO,T,F,0,ShADadfR,6,422,4,580,-,6
1712400482.17197,CiofCJ29yxCq8MSbA1,10.30.244.55,52944,2.20.13.196,80,tcp,http,4.168312,180,420,RSTO,T,F,0,ShADTadfR,7,652,4,592,-,6
1712400570.323,CNgSh1oC8E42T9fHa,10.30.244.55,52954,2.20.13.196,80,tcp,http,1.790634,231,589,SF,T,F,0,ShADTadfFR,8,794,5,801,-,6
1712401576.77927,CVEiLF2Ux7EvyfPgQf,10.30.222.137,54970,34.111.192.2,80,tcp,http,2.520915,240,62595,SF,T,F,0,ShADadfF,51,2908,50,65203,-,6
1712401485.79893,CHMpAU2NysvEkx2s6,10.30.222.137,53186,159.138.123.56,80,tcp,http,10.660828,20509,5299,S3,T,F,0,ShADTaTdf,38,37773,24,6587,-,6
1712402803.77697,CzroTr1tH6E5k72pVk,10.30.222.137,47138,34.104.35.123,80,tcp,http,4.119646,483,3440,SF,T,F,0,ShADadfF,6,803,6,3760,-,6
1712403041.06957,CpuFU63ty9CGx0Dkn5,10.30.234.138,53654,94.74.90.138,80,tcp,http,7.379562,1398,182,SF,T,F,0,ShADadfF,7,1778,5,450,-,6
1712403053.56144,Ctxrz71HZE2y81Ided,10.30.234.138,53674,94.74.90.138,80,tcp,http,4.786015,1405,182,SF,T,F,0,ShADadfF,6,1725,5,450,-,6
1712403711.29696,Cz2FbD2uLE5tk01UMa,10.30.244.55,53147,2.20.13.196,80,tcp,http,1.009946,202,5097,RSTO,T,F,0,ShADadfR,8,534,8,5429,-,6
1712403799.15643,C2SMna46QdjEiha5ie,10.30.234.138,44194,34.104.35.123,80,tcp,http,1.263693,483,2487,SF,T,F,0,ShADadfF,6,803,6,2807,-,6
1712404117.10178,CMlP404UNTzNtuf4v2,10.30.244.55,53173,192.229.221.95,80,tcp,http,7.690882,211,1628,RSTO,T,F,0,ShADadfR,9,607,5,1840,-,6
1712404473.73334,CysjyzWgi2Cgi12r1,10.30.243.207,49474,41.175.223.8,80,tcp,http,17.986254,97,160,SF,T,F,0,ShADadftF,5,321,8,972,-,6
1712405097.44483,C7gEcU2WHuj8PDxWMc,10.30.244.55,53228,2.20.13.213,80,tcp,http,7.131175,164,417,SF,T,F,0,ShADTadfFR,14,1744,7,733,-,6
1712406680.77893,CkHKzc3iMJ3O46wkGc,10.30.244.55,53407,192.229.221.95,80,tcp,http,6.151477,534,134150,RSTO,T,F,0,ShADadfR,59,2906,99,138122,-,6
1712406930.38833,CdSsW242avT9qeF1hb,10.30.234.138,48332,213.196.46.117,80,tcp,http,33.277054,1180,1341,SF,T,F,0,ShADTadfrF,13,2366,12,1969,-,6
1712407284.4993,CdJowB1HT6uxYA5Wid,10.30.234.230,59608,49.0.204.157,80,tcp,http,76.999904,3524,254,SF,T,F,0,ShADadfF,13,4208,6,574,-,6
1712407391.83837,CwRlRc4FDxFqAxcbZ6,10.30.234.230,59570,34.111.192.2,80,tcp,http,3.415772,188,37665,SF,T,F,0,ShADadfF,30,1764,30,39233,-,6
1712407402.15181,Ccji94K2f68urEuT1,10.30.244.55,53445,2.20.13.213,80,tcp,http,2.762227,170,417,RSTO,T,F,0,ShADadfR,6,422,4,589,-,6
1712407479.7108,Ci2nF44hGPE2K2sRvd,10.30.234.230,59628,34.111.192.2,80,tcp,http,3.629343,200,13454,SF,T,F,0,ShADadfF,15,988,15,14242,-,6
1712407543.9851,CjivpdHYh9VD25Ddk,10.30.234.230,42150,34.160.24.27,80,tcp,http,10.445908,192,531619,SF,T,F,0,ShADadfF,380,19976,378,551283,-,6
1712407256.4867,CzXcQw2pxhb7sVgsAj,10.30.234.230,50648,94.74.90.138,80,tcp,http,310.234525,12739,29400,SF,T,F,0,ShADTaTdfF,59,28554,42,31592,-,6
1712407583.62595,CD4RR33czA7285Mp3b,10.30.234.230,42168,34.160.24.27,80,tcp,http,9.270919,192,85602,SF,T,F,0,ShADTadfF,71,4676,65,88998,-,6
1712407759.4826,Cuwy7w4JrIHzEbhnh3,10.30.234.230,42246,34.160.24.27,80,tcp,http,6.739948,192,263139,SF,T,F,0,ShADadfF,191,10132,190,273027,-,6
1712408276.55853,CaSJ0v4gHL5ep5Ia0a,10.30.222.137,55039,34.111.192.2,80,tcp,http,4.952972,240,47929,SF,T,F,0,ShADTadfF,41,2868,38,49913,-,6
1712408363.07689,CrOfzv4zGq8mX5BL6f,10.30.234.138,59080,94.74.90.138,80,tcp,http,32.988738,3015,16218,SF,T,F,0,ShADaTdfF,29,5995,19,17226,-,6
1712408355.00006,C8oEXe4DvxZlZBRjxc,10.30.234.138,45892,114.119.173.233,80,tcp,http,41.065918,1556,282,SF,T,F,0,ShADadfF,13,2240,6,602,-,6
1712408177.27292,CiIPnSKhBGZREACk1,10.30.234.138,45842,114.119.173.233,80,tcp,http,7.715634,1558,282,SF,T,F,0,ShADadfFRR,9,2006,6,602,-,6
1712408132.74701,CgXUaX3ATuWjgaRgx5,10.30.222.137,53256,159.138.123.56,80,tcp,http,7.527579,20793,6880,S3,T,F,0,ShADaTTdf,36,38609,22,8032,-,6
1712408450.19728,CGYWiQ3xB6LwEidu4i,10.30.234.138,45920,114.119.173.233,80,tcp,http,7.073353,1575,282,SF,T,F,0,ShADTadfF,12,5357,7,666,-,6
1712408709.06793,CQbe2G4ouJvav3cj8j,10.30.244.55,53528,2.20.13.201,80,tcp,http,12.370443,177,417,SF,T,F,0,ShADTadfF,12,1248,8,785,-,6
1712408872.09217,CujX5h2iMsOAsYWSsh,10.30.234.138,58936,34.111.192.2,80,tcp,http,5.055563,200,46382,SF,T,F,0,ShADadfF,38,2192,45,48730,-,6
1712408876.44755,Cm5G5i3ztEtYTNiVuk,10.30.244.55,53556,192.229.221.95,80,tcp,http,5.289531,220,746,RSTO,T,F,0,ShADadfR,8,564,5,958,-,6
1712408887.37313,CyGZx61271atbVFqY4,10.30.234.138,58944,34.111.192.2,80,tcp,http,3.145686,200,48048,SF,T,F,0,ShADadfFR,40,2276,40,50136,-,6
1712409257.47699,CDaRH02z9wbDDiQSt3,10.30.244.55,53583,142.251.216.67,80,tcp,http,93.680113,9335,3318,RSTR,T,F,0,ShADadfTr,15,9961,13,3850,-,6
1712409426.73849,CGgQj644fR518VZeBk,10.30.244.55,53599,2.20.13.213,80,tcp,http,0.342374,167,451,SF,T,F,0,ShADadFf,5,379,4,623,-,6
1712409430.00922,CyeiKQ1MVwaRsR2bu,10.30.244.55,53598,34.104.35.123,80,tcp,http,3.216808,870,2267,SF,T,F,0,ShADadfF,9,1242,8,2599,-,6
1712409811.10228,CnGSMf4W9tcu9Jgoe3,10.30.234.230,42714,34.160.24.27,80,tcp,http,30.631616,192,765475,SF,T,F,0,ShADadtfF,507,26620,540,799355,-,6
1712409811.10197,CHjhy616tEtztNORNl,10.30.234.230,42712,34.160.24.27,80,tcp,http,32.696977,192,870227,SF,T,F,0,ShADTadtfF,589,31292,614,910851,-,6
1712409851.4245,CaTXlt2lINVx1hhlPa,10.30.234.230,42724,34.160.24.27,80,tcp,http,12.30459,192,742355,SF,T,F,0,ShADadtfF,510,26780,525,775455,-,6
1712409872.28592,CXj59BNokilRN7eug,10.30.234.230,42736,34.160.24.27,80,tcp,http,5.947315,192,119709,SF,T,F,0,ShADTadfF,93,5620,91,124449,-,6
1712409878.13088,C6izwK19mdiSQ7enBh,10.30.234.230,60244,34.111.192.2,80,tcp,http,6.203565,188,30705,SF,T,F,0,ShADadfF,27,1608,26,32065,-,6
1712410339.06212,CACOYl2QPpsUlBRCfh,10.30.244.55,53658,2.20.13.208,80,tcp,http,0.764415,82,127,SF,T,F,0,ShADadFf,6,334,5,339,-,6
1712410624.18055,CmZKNw3C3xfsthFGuc,10.30.244.55,53691,2.20.13.213,80,tcp,http,0.763306,164,409,SF,T,F,0,ShADadFf,5,376,4,581,-,6
1712410630.76871,CDKT781bxSayUdCwl8,10.30.234.138,36484,51.75.61.102,80,tcp,http,3.61051,1530,1331,S3,T,F,0,ShADadf,7,1910,5,1599,-,6
1712410975.89268,COVSaI3SUoSNJq3mg1,10.30.244.55,53721,2.20.13.203,80,tcp,http,11.683186,82,127,SF,T,F,0,ShADTadfF,16,1332,8,483,-,6
1712411599.21713,CNTMZh2ivA1cMXmHUd,10.30.244.55,53765,34.104.35.123,80,tcp,http,4.289242,630,3358,SF,T,F,0,ShADadfF,9,1014,9,3730,-,6
1712411514.45946,C163wF1ySLZjpmX1Z6,10.30.238.223,51404,54.76.107.61,80,tcp,http,12.733445,628,690,S3,T,F,0,ShADadf,5,896,7,1078,-,6
1712412157.82012,C25YiZ2KFAUplMmcWi,10.30.244.55,53809,2.20.13.208,80,tcp,http,3.852125,82,127,SF,T,F,0,ShADadFf,7,386,5,339,-,6
1712412572.92479,C3xKPa1UmbofZTJep5,10.30.244.55,53869,2.20.13.212,80,tcp,http,4.302187,122,768,SF,T,F,0,ShADadfF,6,386,5,980,-,6
1712412454.19647,Cc2Wan3JeyFy5HfyCh,10.30.234.138,32886,52.220.192.74,80,tcp,http,225.262073,1911,170,SF,T,F,0,ShADadfF,13,2595,6,490,-,6
1712413132.23733,CxmDM4chp82vZAk3h,10.30.244.55,53972,2.20.13.213,80,tcp,http,9.541555,359,819,SF,T,F,0,ShADTadfF,12,1076,10,1255,-,6
1712413962.99425,CgPwH23DcJRAJaVwx5,10.30.234.230,46356,34.160.24.27,80,tcp,http,6.542111,171,22652,SF,T,F,0,ShADTadfF,25,1821,23,23872,-,6
1712414248.26755,CWKDQ627GZJtxkGFpd,10.30.244.55,54055,2.20.13.201,80,tcp,http,5.319919,170,417,RSTO,T,F,0,ShADadfR,7,474,4,589,-,6
1712414263.5943,CPYtKDmPxykr3pLy2,10.30.244.55,54056,34.104.35.123,80,tcp,http,4.852043,613,72256,SF,T,F,0,ShADadfF,30,1825,57,74548,-,6
1712414274.62851,CiOAHSIJFX0jr5Kbk,10.30.244.55,54061,2.20.13.211,80,tcp,http,3.674378,185,590,RSTO,T,F,0,ShADadfR,9,581,5,802,-,6
1712414522.84942,CYqacZdnwqrOWFD3h,10.30.238.223,51706,54.76.107.61,80,tcp,http,13.620109,679,1234,SF,T,F,0,ShADTadfF,10,1902,6,1562,-,6
1712414441.02428,Cj7nGR2EZ9z0siPlrf,10.30.234.138,50402,213.196.46.117,80,tcp,http,180.526162,1356,289,SF,T,F,0,ShADadfrFT,11,3970,5,545,-,6
1712414708.42445,C4Ypwl3UZsXZMxMlY5,10.30.234.138,48088,49.0.204.157,80,tcp,http,12.951844,2785,254,SF,T,F,0,ShADTadfF,10,7546,7,650,-,6
1712415105.47914,CWaoHl3ucdPWDDLiy5,10.30.244.55,54112,34.104.35.123,80,tcp,http,3.413733,399,589,RSTO,T,F,0,ShADTadfR,11,2459,5,813,-,6
1712415053.58504,CNsJZfSE5lZwL5tN4,10.30.234.138,52286,34.160.24.27,80,tcp,http,68.895011,165,94505,SF,T,F,0,ShADadfF,75,4089,76,98497,-,6
1712415169.57452,C94uj716iGQR4137Z1,10.30.234.138,50684,213.196.46.117,80,tcp,http,39.975435,678,289,SF,T,F,0,ShADTadfF,12,1996,8,745,-,6
1712415283.71086,CPEIFjqq45AFRAydj,10.30.244.55,54125,34.104.35.123,80,tcp,http,1.492015,617,27099,RSTO,T,F,0,ShADadfR,19,1389,24,28071,-,6
1712415005.06187,Cz8VQu4vQzA1soHbLl,10.30.234.230,37780,49.0.204.157,80,tcp,http,302.211172,3284,254,SF,T,F,0,ShADTadfF,13,4356,6,574,-,6
1712415553.14642,CHWmT91YyCWmLSYJS1,10.30.244.55,54148,34.104.35.123,80,tcp,http,1.398099,849,3584,SF,T,F,0,ShADTadfFR,10,1660,9,3956,-,6
1712415602.28991,CzslHzcmDis9DwNl,10.30.244.55,54151,192.229.221.95,80,tcp,http,2.342617,253,59362,RSTO,T,F,0,ShADadfR,26,1305,45,61174,-,6
1712415965.15847,CZ9oZE4sty7khDzsq,10.30.234.138,50332,49.0.204.153,80,tcp,http,6.756842,2085,154,SF,T,F,0,ShADadfF,8,2517,6,474,-,6
1712416248.93899,Cl5Gbu3JSiFoc243Y1,10.30.234.138,50642,34.104.35.123,80,tcp,http,2.094987,382,10159,SF,T,F,0,ShADTadfF,12,1396,11,10739,-,6
1712416268.09508,CcBrad2URQdsSvblsc,10.30.244.55,54194,2.20.13.201,80,tcp,http,5.339673,359,828,SF,T,F,0,ShADadfF,10,795,8,1160,-,6
1712416363.54179,Cb7gzZMECQ8Z66DE9,10.30.222.137,49892,180.188.25.47,80,tcp,http,4.919369,662,4276,SF,T,F,0,ShADadfF,8,1086,8,4700,-,6
1712416370.33994,CDtDBc2ODjxgnQwDo2,10.30.222.137,38838,180.188.25.17,80,tcp,http,6.701123,1482,614,SF,T,F,0,ShADadfF,8,1914,7,986,-,6
1712416411.25815,C1acpR3Pdvj7ebq4Kf,10.30.222.137,50528,180.188.25.46,80,tcp,http,4.418422,1029,306,SF,T,F,0,ShADadfF,5,1297,5,574,-,6
1712416645.50656,CnqHox2MKcaPJOCkC4,10.30.244.55,54225,192.229.221.95,80,tcp,http,1.966303,142,703,RSTO,T,F,0,ShADadfR,7,434,5,915,-,6
1712416971.81703,CBHA0sGKReOFjuiag,10.30.238.223,52208,54.72.38.68,80,tcp,http,16.210778,628,690,SF,T,F,0,ShADadfF,7,1000,6,1010,-,6
1712417046.89944,CmnoKW3VXlFHLyPz1k,10.30.244.55,54243,192.229.221.95,80,tcp,http,5.242733,220,746,RSTO,T,F,0,ShADadfR,8,564,4,918,-,6
1712417341.92978,CWVNEc1tDPlMspEwnb,10.30.244.55,54253,2.20.13.201,80,tcp,http,4.493206,170,417,SF,T,F,0,ShADadfFR,9,566,5,629,-,6
1712417403.51091,Cnx1eH27ar1I6uBv7,10.30.244.55,54259,2.20.13.196,80,tcp,http,2.548083,180,420,RSTO,T,F,0,ShADadfR,6,432,4,592,-,6
1712417426.51074,CGhczp27QOYIUTcYV4,10.30.244.55,54262,2.20.13.211,80,tcp,http,4.400911,231,590,SF,T,F,0,ShADadfFR,8,563,6,842,-,6
1712417458.95913,CIjbIE1uJrHXokJ1n3,10.30.244.55,54264,2.20.13.196,80,tcp,http,5.389874,186,481088,RSTO,T,F,0,ShADadfR,176,7238,336,494540,-,6
1712417591.0893,Cu9i8N31hsrt8EqCk,10.30.244.55,54280,2.20.13.196,80,tcp,http,3.437544,180,418,SF,T,F,0,ShADTadFf,9,1104,5,642,-,6
1712418548.88863,CIqBIWQpC84S0wcva,10.30.234.230,40912,49.0.204.157,80,tcp,http,302.748448,1732,254,SF,T,F,0,ShADadfF,13,2416,6,574,-,6
1712444807.59933,CodDDu4AGzOSZsZ2ak,10.30.234.138,56692,213.196.46.117,80,tcp,http,40.766031,679,289,SF,T,F,0,ShADadftF,11,1279,5,846,-,6
1712447023.51691,Cp90nb4ky6Nwd8ErAc,10.30.234.138,47454,54.145.235.181,80,tcp,http,33.00138,679,289,SF,T,F,0,ShADTadfF,13,2729,4,505,-,6
